SR11C-DI-EBPM-06,SR11A-PC-Q3B-08:I,0.917080,A,SR05A-PC-VSTR-02:I,0.009730,A

SR11C-DI-EBPM-06,SR11A-PC-Q2B-09:I,1.464993,A,SR05A-PC-VSTR-02:I,0.009730,A

SR11C-DI-EBPM-07,SR11A-PC-Q1B-10:I,1.168697,A,SR05A-PC-VSTR-06:I,0.009575,A

SR12C-DI-EBPM-01,SR12A-PC-Q1B-01:I,1.168697,A,SR20A-PC-VSTR-06:I,0.009811,A

SR12C-DI-EBPM-02,SR12A-PC-Q2B-02:I,1.464993,A,SR24A-PC-VSTR-06:I,0.0099,A

SR12C-DI-EBPM-02,SR12A-PC-Q3B-03:I,0.917080,A,SR24A-PC-VSTR-06:I,0.0099,A

SR12C-DI-EBPM-03,SR12A-PC-Q2AB-04:I,1.053573,A,SR05A-PC-VSTR-02:I,0.009730,A

SR12C-DI-EBPM-04,SR12A-PC-Q1AB-05:I,1.295443,A,SR05A-PC-VSTR-02:I,0.009730,A

SR12C-DI-EBPM-04,SR12A-PC-Q1AD-06:I,1.255426,A,SR05A-PC-VSTR-02:I,0.009730,A

SR12C-DI-EBPM-05,SR12A-PC-Q2AD-07:I,0.970834,A,SR06A-PC-VSTR-02:I,0.009549,A

SR12C-DI-EBPM-06,SR12A-PC-Q3D-08:I,0.988427,A,SR05A-PC-VSTR-06:I,0.009575,A

SR12C-DI-EBPM-06,SR12A-PC-Q2D-09:I,1.295037,A,SR05A-PC-VSTR-06:I,0.009575,A

SR12C-DI-EBPM-07,SR12A-PC-Q1D-10:I,2.043919,A,SR08A-PC-VSTR-02:I,0.009672,A

SR12C-DI-EBPM-07,SR12A-PC-QUADF-01:I,1.615067,A,SR08A-PC-VSTR-02:I,0.009672,A

SR13S-DI-EBPM-01,SR13S-PC-QUADD-02:I,1.672834,A,SR20A-PC-VSTR-06:I,0.009811,A

SR13S-DI-EBPM-02,SR13S-PC-QUADF-03:I,1.683945,A,SR05A-PC-VSTR-02:I,0.009730,A

SR13C-DI-EBPM-01,SR13A-PC-QUADF-04:I,0.856654,A,SR21A-PC-VSTR-02:I,0.009793,A

